isin,code,exchange,type,country,currency,name,selection_reason
FR0010361683,LYMD,XETRA,ETF,Germany,EUR,Multi Units France - Lyxor MSCI India UCITS ETF,preferred_xetra
FR0010375766,INRL,LSE,ETF,UK,GBX,Multi Units France - Lyxor MSCI India UCITS ETF,fallback_exchange
FR0010377028,LYJPN,SW,ETF,Switzerland,JPY,Lyxor Japan (Topix) (DR) UCITS ETF Dist JPY,fallback_exchange
FR0010405431,LYMH,XETRA,ETF,Germany,EUR,Multi Units France - Lyxor MSCI Greece UCITS ETF,preferred_xetra
FR0010408799,RIO,PA,ETF,France,EUR,Lyxor MSCI Brazil UCITS ETF,fallback_exchange
FR0010424143,LSK8,XETRA,ETF,Germany,EUR,LYXOR EURO STOXX 50 DAILY (-2X) INVERSE UCITS ETF,preferred_xetra
FR0010429068,LYM7,XETRA,ETF,Germany,EUR,Multi Units France - Lyxor MSCI Emerging Markets UCITS ETF,preferred_xetra
FR0010435297,LEML,LSE,ETF,UK,GBX,Multi Units France - Lyxor MSCI Emerging Markets UCITS ETF,fallback_exchange
FR0010444786,TWN,PA,ETF,France,EUR,Multi Units Luxembourg - Lyxor Msci Taiwan Ucits Etf,fallback_exchange
FR0010468983,LYMZ,XETRA,ETF,Germany,EUR,Lyxor UCITS ETF Euro Stoxx 50 Daily Leverage,preferred_xetra
FR0010510800,L8I3,XETRA,ETF,Germany,EUR,Lyxor Euro Cash UCITS ETF,preferred_xetra
FR0010524777,LYM9,XETRA,ETF,Germany,EUR,Lyxor MSCI New Energy ESG Filtered (DR) UCITS ETF Dist,preferred_xetra
FR0010527275,LYM8,XETRA,ETF,Germany,EUR,Lyxor MSCI Water ESG Filtered (DR) UCITS ETF - Dist,preferred_xetra
FR0010581413,ASIL,LSE,ETF,UK,GBX,Multi Units Luxembourg - Lyxor China Enterprise (HSCEI) UCITS ETF,fallback_exchange
FR0010581439,AEJ,LSE,ETF,UK,USD,Multi Units Luxembourg - Lyxor MSCI AC Asia Pacific Ex Japan UCITS ETF,fallback_exchange
FR0010581447,KRW,LSE,ETF,UK,USD,Multi Units Luxembourg - Lyxor Msci Korea Ucits Etf,fallback_exchange
FR0010655704,CF1,PA,ETF,France,EUR,Amundi ETF MSCI France UCITS ETF,fallback_exchange
FR0010655712,CG1G,XETRA,ETF,Germany,EUR,Amundi ETF DAX UCITS ETF DR EUR,preferred_xetra
FR0010655746,AMES,XETRA,ETF,Germany,EUR,Amundi IBEX 35 UCITS ETF Acc EUR,preferred_xetra
FR0010688176,CB5,LSE,ETF,UK,GBX,Multi Units Luxembourg - Amundi STOXX Europe 600 Banks UCITS ETF Acc GBX,fallback_exchange
FR0010688192,CH5,LSE,ETF,UK,GBX,Multi Units Luxembourg - Amundi STOXX Europe 600 Healthcare UCITS ETF Acc GBX,fallback_exchange
FR0010717090,18M2,XETRA,ETF,Germany,EUR,Amundi ETF MSCI EMU High Dividend UCITS ETF,preferred_xetra
FR0010754119,CC4,PA,ETF,France,EUR,Amundi Index Solutions - Amundi EURO Corporates UCITS ETF DR EUR C,fallback_exchange
FR0010754200,18M1,XETRA,ETF,Germany,EUR,Amundi ETF Govies 0-6 Months EuroMTS Investment Grade UCITS ETF DR,preferred_xetra
FR0010755611,18MF,XETRA,ETF,Germany,EUR,Amundi ETF Leveraged MSCI USA Daily UCITS ETF,preferred_xetra
FR0010756114,18MP,XETRA,ETF,Germany,EUR,Amundi ETF MSCI World Ex EMU UCITS ETF,preferred_xetra
FR0010790980,AE50,F,ETF,Germany,EUR,Amundi ETF STOXX Europe 50 UCITS ETF,fallback_exchange
FR0010821819,540H,XETRA,ETF,Germany,EUR,Amundi ETF MSCI Europe Ex EMU UCITS ETF,preferred_xetra
FR0010869495,LYQL,XETRA,ETF,Germany,EUR,LYXOR DAILY SHORTDAX X2 UCITS ETF,preferred_xetra
FR0010869578,LYQK,XETRA,ETF,Germany,EUR,Lyxor Bund Daily (-2x) Inverse UCITS ETF Acc EUR,preferred_xetra
FR0010871178,CWEU,PA,ETF,France,USD,Amundi Index Solutions - Amundi MSCI World Energy UCITS ETF,fallback_exchange
FR0010878033,C4D,PA,ETF,France,EUR,Amundi Index Solutions - AMUNDI CAC 40 ESG UCITS ETF DR - EUR (D),fallback_exchange
FR0010930644,AMEE,XETRA,ETF,Germany,EUR,Amundi ETF MSCI Europe Energy UCITS ETF,preferred_xetra
FR0011036268,2INVE,MC,ETF,Spain,EUR,Lyxor Ibex 35 Doble Inverso Diario UCITS ETF,fallback_exchange
FR0011042753,IBEXA,MC,ETF,Spain,EUR,Lyxor Ibex 35 Doble Apalancado Diario UCITS ETF,fallback_exchange
FR0011093418,ACWL,LSE,ETF,UK,GBX,Multi Units Luxembourg - Lyxor MSCI All Country World UCITS ETF,fallback_exchange
FR0011363423,USAC,PA,ETF,France,EUR,Amundi MSCI USA ESG Climate Net Zero Ambition CTB UCITS ETF Acc,fallback_exchange
FR0011475078,JPNH,SW,ETF,Switzerland,EUR,Lyxor Japan (TOPIX) (DR) UCITS ETF - D Hedged to EUR-Dist,fallback_exchange
FR0011494822,AHYE,XETRA,ETF,Germany,EUR,Amundi Index Solutions - Amundi EURO High Yield Liquid Bond IBOXX UCITS ETF-C,preferred_xetra
FR0011550185,ESEE,XETRA,ETF,Germany,EUR,BNP Paribas Easy S&P 500 UCITS ETF EUR C,preferred_xetra
FR0011550193,ETSZ,XETRA,ETF,Germany,EUR,BNP Paribas Easy Stoxx Europe 600 UCITS ETF EUR C,preferred_xetra
FR0011550680,ESDD,SW,ETF,Switzerland,USD,BNP Paribas Easy S&P 500 UCITS ETF USD C/D USD,fallback_exchange
FR0011660927,WLDH,PA,ETF,France,EUR,Amundi MSCI World II UCITS ETF EUR Hedged Dist,fallback_exchange
FR0011669845,WLDU,LSE,ETF,UK,USD,Lyxor MSCI World UCITS ETF Monthly Hedged to USD Dist,fallback_exchange
FR0011720911,CNAA,XETRA,ETF,Germany,EUR,Lyxor Hwabao WP MSCI China A (DR) UCITS ETF Acc,preferred_xetra
FR0011857234,MD4X,F,ETF,Germany,EUR,Multi Units France - Lyxor German Mid-Cap MDAX UCITS ETF,fallback_exchange
FR0011869304,PMEH,PA,ETF,France,EUR,Amundi PEA Immobilier Europe (FTSE EPRA/NAREIT) UCITS ETF Acc,fallback_exchange
FR0011869320,PINR,PA,ETF,France,EUR,Lyxor PEA Inde (MSCI India) UCITS ETF Capi,fallback_exchange
FR0011871110,PUST,PA,ETF,France,EUR,Amundi PEA Nasdaq-100 UCITS ETF Acc,fallback_exchange
FR0011871136,PSPH,PA,ETF,France,EUR,Lyxor PEA S&P 500 UCITS ETF Couverte en EUR Capi,fallback_exchange
FR0011882364,AWAT,PA,ETF,France,EUR,Amundi PEA Eau (MSCI Water) UCITS ETF Capi,fallback_exchange
FR0012005734,FRNE,F,ETF,Germany,EUR,Amundi Index Solutions - Amundi Floating Rate Euro Corporate 1-3 UCITS ETF,fallback_exchange
FR0012154821,JPXH,PA,ETF,France,EUR,Amundi Index Solutions - Amundi MSCI Japan SRI Climate Paris Aligned - UCITS ETF DR - HEDGED EUR (C),fallback_exchange
FR0012205623,JPNY,PA,ETF,France,JPY,Amundi Index Solutions - Amundi JPX-Nikkei 400 UCITS ETF-C JPY,fallback_exchange
FR0012205631,JPNK,PA,ETF,France,EUR,Amundi Index Solutions - Amundi JPX-Nikkei 400 UCITS ETF-C EUR,fallback_exchange
FR0012399731,MSEC,SW,ETF,Switzerland,CHF,Lyxor Euro Stoxx 50 (DR) UCITS ETF Daily Hedged to CHF Acc,fallback_exchange
FR0012538148,MTH,PA,ETF,France,EUR,Amundi Euro Government Bond 25+Y UCITS ETF Acc,fallback_exchange
FR0012688281,JPHU,PA,ETF,France,USD,Amundi Index Solutions - Amundi JPX-Nikkei 400 UCITS ETF-C USD Hedged,fallback_exchange
FR0012688299,JPHE,PA,ETF,France,EUR,Amundi Index Solutions - Amundi JPX-Nikkei 400 UCITS ETF-C EUR Hedged,fallback_exchange
FR0012739431,ETDD,XETRA,ETF,Germany,EUR,BNP Paribas Easy Euro Stoxx 50 UCITS ETF EUR C EUR,preferred_xetra
FR0012740983,ETBB,XETRA,ETF,Germany,EUR,BNP Paribas Easy Euro Stoxx 50 UCITS ETF EUR C/D,preferred_xetra
FR0012903201,TPHG,PA,ETF,France,GBP,Amundi Index Solutions - Amundi Japan Topix UCITS ETF-C GBP Hedged,fallback_exchange
FR0012903219,TPHU,PA,ETF,France,USD,Amundi Index Solutions - Amundi Japan Topix UCITS ETF-C USD Hedged,fallback_exchange
FR0012903227,TPXY,PA,ETF,France,JPY,Amundi Index Solutions - Amundi Japan Topix UCITS ETF-C JPY,fallback_exchange
FR0012927440,C50U,PA,ETF,France,USD,Amundi Index Solutions - Amundi EURO STOXX 50 UCITS ETF-C USD,fallback_exchange
FR0013041530,ESEH,XETRA,ETF,Germany,EUR,BNP Paribas Easy S&P 500 UCITS ETF EUR H,preferred_xetra
FR0013140514,MCEU,PA,ETF,France,EUR,Amundi Index Solutions - Amundi MSCI Europe Momentum Factor UCITS ETF-C,fallback_exchange
FR0013140522,AMEQ,F,ETF,Germany,EUR,Amundi ETF MSCI Europe Quality Factor UCITS ETF,fallback_exchange
FR0013186582,100H,LSE,ETF,UK,USD,MULTI-UNITS LUXEMBOURG - Lyxor FTSE 100 UCITS ETF - Monthly Hedged to USD - Acc,fallback_exchange
FR0013346681,OBLI,PA,ETF,France,EUR,Amundi PEA Euro Court Terme UCITS ETF,fallback_exchange
FR0013380607,CACC,PA,ETF,France,EUR,Lyxor CAC 40 (DR) UCITS ETF Acc,fallback_exchange
FR0013411980,PTPXE,PA,ETF,France,EUR,Amundi ETF PEA Japan Topix UCITS ETF EUR,fallback_exchange
FR0013411998,PTPXH,PA,ETF,France,EUR,Amundi ETF PEA Japan Topix UCITS ETF Daily Hedged EUR,fallback_exchange
FR0013412004,PALAT,PA,ETF,France,EUR,Amundi ETF PEA MSCI EM Latin America UCITS ETF,fallback_exchange
FR0013412012,PAASI,PA,ETF,France,EUR,Amundi ETF PEA MSCI Emerging Asia UCITS ETF,fallback_exchange
FR0013412020,PAEEM,PA,ETF,France,EUR,Amundi ETF PEA MSCI Emerging Markets UCITS ETF,fallback_exchange
FR0013412038,PCEU,PA,ETF,France,EUR,Amundi ETF PEA MSCI Europe UCITS ETF,fallback_exchange
FR0013412269,PANX,PA,ETF,France,EUR,Amundi ETF PEA Nasdaq-100 UCITS ETF,fallback_exchange
FR0013412285,PE500,PA,ETF,France,EUR,Amundi ETF PEA S&P 500 UCITS ETF EUR,fallback_exchange
FR0013412293,P500H,PA,ETF,France,EUR,Amundi ETF PEA S&P 500 UCITS ETF Daily Hedged EUR,fallback_exchange
FR0013506649,C53D,PA,ETF,France,EUR,Amundi Euro Government Bond 5-7Y UCITS ETF Dist EUR,fallback_exchange
FR0014002CG3,NRJC,LSE,ETF,UK,USD,Lyxor MSCI New Energy ESG Filtered (DR) UCITS ETF - Acc,fallback_exchange
FR0014002CH1,WATC,LSE,ETF,UK,USD,Amundi MSCI Water ESG Screened UCITS ETF Acc USD,fallback_exchange
FR0014002IH8,BTC,PA,ETF,France,EUR,Melanion Bitcoin Equities Universe UCITS ETF EUR,fallback_exchange
FR0014003FW1,PABV,XETRA,ETF,Germany,EUR,Amundi MSCI World Climate Paris Aligned Pab Umweltzeichen UCITS ETF DR,preferred_xetra
FR0014003IY1,WLDC,PA,ETF,France,EUR,Lyxor MSCI World UCITS ETF Acc,fallback_exchange
FR0014003N93,WLDHC,PA,ETF,France,EUR,Amundi MSCI World II UCITS ETF EUR Hedged Acc,fallback_exchange
FR001400KE06,COSE,PA,ETF,France,EUR,Amundi PEA S&P US Consumer Staples Screened UCITS ETF - Acc,fallback_exchange
FR001400KH45,USVE,PA,ETF,France,EUR,AMUNDI PEA MSCI USA VALUE ESG UCITS ETF,fallback_exchange
FR001400S9V0,MLUX,PA,ETF,France,EUR,Amundi PEA Luxe Mnd UCITS ETF Acc,fallback_exchange
FR001400SDL2,ISRG,PA,ETF,France,EUR,Amundi Label ISR Actions MarchÃ©s Emergents UCITS ETF Acc,fallback_exchange
FR001400U5Q4,DCAM,PA,ETF,France,EUR,Amundi PEA Monde (MSCI World) UCITS ETF,fallback_exchange
FR001400XS96,CM5E,PA,ETF,France,EUR,CM-AM Euro Stoxx 50 UCITS ETF,fallback_exchange
FR001400ZGO4,PEMS,PA,ETF,France,EUR,Amundi PEA MSCI Emerging ESG Transition UCITS ETF S-Acc,fallback_exchange
FR001400ZGP1,MSES,PA,ETF,France,EUR,Amundi EuroStoxx 50 II UCITS ETF S-Acc,fallback_exchange
FR001400ZGQ9,CA40,PA,ETF,France,EUR,Amundi CAC 40 UCITS ETF S Acc,fallback_exchange
FR001400ZGR7,PNAS,PA,ETF,France,EUR,Amundi PEA Nasdaq-100 UCITS ETF S-Acc,fallback_exchange
FR001400ZGS5,PSPS,PA,ETF,France,EUR,Amundi PEA SP 500 Scrn UCITS ETF S-Acc,fallback_exchange
FR0014010HV4,LVWC,XETRA,ETF,Germany,EUR,Amundi Msci World (2X) Leveraged Ucits Etf,preferred_xetra
GB00B0S5KR31,WNRG,LSE,ETF,UK,USD,SPDR MSCI World Energy UCITS ETF,fallback_exchange
GB00BD6GN030,CYBG,LSE,ETF,UK,GBP,VanEck Bionic Engineering UCITS ETF A Acc GBP,fallback_exchange
HRICAMFBETR5,7BET,ZSE,ETF,Croatia,EUR,InterCapital BET-TRN UCITS ETF,fallback_exchange
HRICAMFCR102,7CRO,ZSE,ETF,Croatia,EUR,InterCapital CROBEX10tr UCITS ETF,fallback_exchange
HRICAMFEUMM1,7CASH,ZSE,ETF,Croatia,EUR,InterCapital Euro Money Market UCITS ETF,fallback_exchange
HRICAMFSBI06,7SLO,ZSE,ETF,Croatia,EUR,InterCapital SBITOP TR UCITS ETF,fallback_exchange
HRICAMFSBTC7,ICSLOETF,RO,ETF,Romania,RON,INTERCAPITAL SBITOP TR UCITS ETF,fallback_exchange
HU0000153937,MOGB,STU,ETF,Germany,EUR,VanEck Vectors Morningstar US Wide Moat UCITS ETF,fallback_exchange
IE00000EF730,EUEE,XETRA,ETF,Germany,EUR,iShares Europe Equity Enhanced Active UCITS ETF EUR (Acc),preferred_xetra
IE000017NMH7,WDAF,PA,ETF,France,EUR,WisdomTree Asia Defence UCITS ETF - USD Acc,fallback_exchange
IE0000378O66,HWDA,LSE,ETF,UK,USD,HSBC Multi Factor Worldwide Equity UCITS ETF USD Acc,fallback_exchange
IE00004PGEY9,JREZ,XETRA,ETF,Germany,EUR,JPM Eurozone Research Enhanced Index Equity (ESG) UCITS ETF - EUR (acc),preferred_xetra
IE00004S2680,VEGF,XETRA,ETF,Germany,EUR,Vanguard EUR Eurozone Government 1-3 Year Bond UCITS ETF EUR Accumulating,preferred_xetra
IE00005YSIA4,JREI,LSE,ETF,UK,USD,JPMorgan ETFs (Ireland) ICAV - Japan Research Enhanced Index Equity (ESG) UCITS ETF USD (Inc),fallback_exchange
IE0000902GT6,WMGT,LSE,ETF,UK,USD,WisdomTree Megatrends UCITS ETF USD Acc,fallback_exchange
IE0000BH4WF5,IEXA,XETRA,ETF,Germany,EUR,iShares € Corp Bond ex-Financials UCITS ETF EUR (Acc),preferred_xetra
IE0000F1IQZ8,JAGP,LSE,ETF,UK,GBP,JPMORGAN ETFS (IRELAND) ICAV JPM GLOBAL AGG BOND UCITS ETF GBP HDG,fallback_exchange
IE0000FCGYF9,C5ME,XETRA,ETF,Germany,EUR,Invesco Markets plc - Invesco S&P China A MidCap 500 Swap UCITS ETF,preferred_xetra
IE0000H445G8,CNIE,XETRA,ETF,Germany,EUR,VanEck New China ESG UCITS ETF A USD Acc,preferred_xetra
IE0000J0F3C5,JRUE,XETRA,ETF,Germany,EUR,JPMorgan ETFs Ireland ICAV - USD Corporate Bond Research Enhanced Index ESG UCITS ETF EUR Hedged Acc,preferred_xetra
IE0000KA1ZX3,H41Y,XETRA,ETF,Germany,EUR,HSBC Euro Corporate Bond UCITS ETF,preferred_xetra
IE0000MMQ5M5,XZME,XETRA,ETF,Germany,EUR,Xtrackers MSCI USA ESG UCITS ETF 2C EUR Hedged,preferred_xetra
IE0000P0RPE6,WINA,AS,ETF,Netherlands,USD,iShares World Equity High Income UCITS ETF USD Acc,fallback_exchange
IE0000QLH0G6,FTWD,XETRA,ETF,Germany,EUR,Invesco FTSE All-World UCITS ETF USD Distribution EUR,preferred_xetra
IE0000TZZ2B2,RSPS,XETRA,ETF,Germany,EUR,Invesco S&P 500 Equal Weight Swap UCITS ETF - Acc,preferred_xetra
IE0000UJ3480,CBU5,XETRA,ETF,Germany,EUR,iShares iBonds Dec 2028 Term $ Corp UCITS ETF USD Acc EUR,preferred_xetra
IE0000UW95D6,JRGE,XETRA,ETF,Germany,EUR,JPMorgan ETFs (Ireland) ICAV - Global Research Enhanced Index Equity UCITS ETF EUR Hedged Acc,preferred_xetra
IE0000VITHT2,CBU4,XETRA,ETF,Germany,EUR,iShares iBonds Dec 2028 Term $ Corp UCITS ETF USD Inc EUR,preferred_xetra
IE0000VX9GN7,IN0A,XETRA,ETF,Germany,USD,Bnp Paribas Easy S&P 500 Esg Ucits Etf,preferred_xetra
IE0000XTDDA8,AIQG,LSE,ETF,UK,GBP,GLOBAL X ETFS ICAV GLOBAL X AI UCITS ETF,fallback_exchange
IE0000ZVYDH0,WELA,XETRA,ETF,Germany,EUR,Amundi MSCI ACWI SRI PAB UCITS ETF DR USD Acc EUR,preferred_xetra
IE00011CA799,ECGH,LSE,ETF,UK,GBX,LEGAL & GENERAL UCITS ETF PLC L&G MULTISTRAT ENHANCED COMMOD GBP HDGD,fallback_exchange
IE00013A2XD6,CBUQ,XETRA,ETF,Germany,EUR,iShares MSCI ACWI SRI UCITS ETF USD (Dist) EUR,preferred_xetra
IE00014E9P24,FRGP,LSE,ETF,UK,GBP,iShares France Govt Bond UCITS ETF GBP Hedged (Dist),fallback_exchange
IE00016PSX47,MWOP,XETRA,ETF,Germany,EUR,Amundi MSCI World ESG Leaders UCITS ETF Acc EUR,preferred_xetra
IE00018LB0D8,WF1E,XETRA,ETF,Germany,EUR,Invesco S&P World Financials ESG UCITS ETF Acc EUR,preferred_xetra
IE00019EG7X4,ID31,LSE,ETF,UK,USD,iShares iBonds Dec 2031 Term $ Corp UCITS ETF USD (Acc),fallback_exchange
IE0001A541Y3,JJEJ,SW,ETF,Switzerland,JPY,JPMorgan ETFs (Ireland) ICAV - Japan Research Enhanced Index Equity (ESG) UCITS ETF JPY (acc) JPY,fallback_exchange
IE0001FQFU60,WMSE,XETRA,ETF,Germany,EUR,Amundi MSCI World Momentum Advanced UCITS ETF ACC,preferred_xetra
IE0001GSQ2O9,LWCR,XETRA,ETF,Germany,EUR,Amundi MSCI World ESG Climate Net Zero Ambition CTB UCITS ETF Acc,preferred_xetra
IE0001J5A2T9,REUS,XETRA,ETF,Germany,EUR,VanEck Circular Economy UCITS ETF A USD Acc EUR,preferred_xetra
IE0001JH5CB4,XEPA,XETRA,ETF,Germany,EUR,Xtrackers Europe Net Zero Pathway Paris Aligned UCITS ETF EUR Acc,preferred_xetra
IE0001O84583,BBDS,LSE,ETF,UK,GBX,JPMorgan ETFs (Ireland) ICAV - BetaBuilders US Small Cap Equity UCITS ETF,fallback_exchange
IE0001QF56M0,CHIN,XETRA,ETF,Germany,EUR,KraneShares ICBCCS S&P China 500 Index UCITS ETF USD EUR,preferred_xetra
IE0001R850E1,SMID,LSE,ETF,UK,GBX,First Trust SMID Rsng Div Achvrs UCITS ETF A USD Acc,fallback_exchange
IE0001T0BHM5,FTUI,XETRA,ETF,Germany,EUR,Franklin US Income Equity Focus UCITS ETF (Dis),preferred_xetra
IE0001UQQ933,GERD,XETRA,ETF,Germany,EUR,L&G Gerd Kommer Multifactor Equity UCITS ETF USD Accumulating EUR,preferred_xetra
IE0001VDDL68,GB1A,XETRA,ETF,Germany,EUR,Invesco Global High Yield Corporate Bond ESG UCITS ETF Acc,preferred_xetra
IE0001VXZTV7,V3ML,XETRA,ETF,Germany,EUR,Vanguard ESG Emerging Markets All Cap UCITS ETF USD Inc EUR,preferred_xetra
IE0001XCFC82,HIJS,LSE,ETF,UK,GBP,HSBC MSCI Japan Islamic ESG UCITS ETF USD (Acc) GBP,fallback_exchange
IE00020C1NS6,GBHG,LSE,ETF,UK,GBX,Invesco Markets II plc - Invesco Global High Yield Corporate Bond ESG UCITS ETF,fallback_exchange
IE00021E4FE3,ECMA,XETRA,ETF,Germany,EUR,Invesco EUR Corporate Bond ESG Multi-Factor UCITS ETF EUR Acc,preferred_xetra
IE00023EZQ82,CBUN,XETRA,ETF,Germany,EUR,iShares Digital Entertainment and Education UCITS ETF USD (Acc) EUR,preferred_xetra
IE000264WWY0,IB28,XETRA,ETF,Germany,EUR,iShares iBonds Dec 2028 Term € Corp UCITS ETF EUR Inc,preferred_xetra
IE00026BEVM6,WELT,XETRA,ETF,Germany,EUR,Amundi S&P Global Industrials ESG UCITS ETF DR EUR Inc,preferred_xetra
IE00028H9QJ8,XGUE,XETRA,ETF,Germany,EUR,Xtrackers USD Corporate Green Bond UCITS ETF 1C EUR Hedged Acc,preferred_xetra
IE0002EI5AG0,XDEE,XETRA,ETF,Germany,EUR,Xtrackers S&P 500 Equal Weight UCITS ETF 2C EUR Hedged,preferred_xetra
IE0002EKOXU6,R1VL,LSE,ETF,UK,USD,iShares Russell 1000 Value UCITS ETF USD Acc USD,fallback_exchange
IE0002GFATQ6,XDEC,SW,ETF,Switzerland,CHF,Xtrackers S&P 500 Equal Weight UCITS ETF 3C - CHF Hedged,fallback_exchange
IE0002H3JQ66,SPP5,XETRA,ETF,Germany,EUR,State Street SPDR Bloomberg 1-5 Year U.S. Corporate Bond UCITS ETF (Acc),preferred_xetra
IE0002L5QB31,XY7D,XETRA,ETF,Germany,EUR,Global X S&P 500® Covered Call UCITS ETF Inc EUR,preferred_xetra
IE0002LUYGW0,IVNA,XETRA,ETF,Germany,EUR,Invesco MSCI North America Swap UCITS ETF - Acc,preferred_xetra
IE0002OP0LA0,JNKA,PA,ETF,France,EUR,State Street SPDR Bloomberg Euro High Yield Bond UCITS ETF EUR Unhedged (Acc),fallback_exchange
IE0002PG6CA6,VVMX,XETRA,ETF,Germany,EUR,VanEck Rare Earth and Strategic Metals UCITS ETF A USD Acc,preferred_xetra
IE0002RPS3K2,HYCN,XETRA,ETF,Germany,EUR,Global X Hydrogen UCITS ETF USD Acc,preferred_xetra
IE0002SCQ8X0,CEB3,XETRA,ETF,Germany,EUR,iShares MSCI Japan ESG Enhanced UCITS ETF EUR Hedged Acc EUR,preferred_xetra
IE0002UF1FD8,MONTLEV,ST,ETF,Sweden,SEK,Montrose Global Leverage 125 MSCI World UCITS ETF,fallback_exchange
IE0002VU15G5,JPAW,XETRA,ETF,Germany,EUR,JPM All Country Research Enhanced Index Equity Paris Aligned Active UCITS ETF - USD (acc),preferred_xetra
IE0002W8NB38,MUSA,PA,ETF,France,EUR,iShares MSCI USA Swap UCITS ETF USD (Acc) EUR,fallback_exchange
IE0002XZSHO1,WPEA,PA,ETF,France,EUR,iShares MSCI World Swap PEA UCITS ETF,fallback_exchange
IE0002Y8CX98,EUDF,XETRA,ETF,Germany,EUR,WisdomTree Europe Defence UCITS ETF - EUR Acc,preferred_xetra
IE0002ZM3JI1,XNUS,XETRA,ETF,Germany,EUR,Xtrackers USA Net Zero Pathway Paris Aligned UCITS ETF 1C EUR Acc EUR,preferred_xetra
IE00030Y2P41,GGRI,PA,ETF,France,EUR,WisdomTree Global Quality Dividend Growth UCITS ETF - USD (Inst),fallback_exchange
IE00036F4K40,XDG3,XETRA,ETF,Germany,EUR,Xtrackers MSCI Global SDG 3 Good Health UCITS ETF 1C USD EUR,preferred_xetra
IE0003A512E4,AAKI,XETRA,ETF,Germany,EUR,ARK Artificial Intelligence & Robotics UCITS ETF Class A USD Accumulation,preferred_xetra
IE0003B6RHN4,JJEC,SW,ETF,Switzerland,CHF,JPMorgan ETFs (Ireland) ICAV - Japan Research Enhanced Index Equity (ESG) UCITS ETF CHF Hedged (acc) CHF,fallback_exchange
IE0003B9KF87,ESTA,XETRA,ETF,Germany,EUR,Invesco EUR IG Corporate Bond Short Duration Active UCITS ETF,preferred_xetra
IE0003BJ2JS4,WNUC,XETRA,ETF,Germany,EUR,WisdomTree Uranium and Nuclear Energy UCITS ETF USD Unhedged Acc,preferred_xetra
IE0003HUCA83,VGGE,XETRA,ETF,Germany,EUR,Vanguard Global Government Bond UCITS ETF EUR Hedged Distributing,preferred_xetra
IE0003HV7CS6,IX28,PA,ETF,France,EUR,iShares iBonds Dec 2028 Term € Corp Crossover UCITS ETF EUR (Acc),fallback_exchange
IE0003IT72N9,ABIE,XETRA,ETF,Germany,EUR,AXA IM ACT Biodiversity Equity UCITS ETF - EUR H Acc,preferred_xetra
IE0003MKK4H3,GBPG,LSE,ETF,UK,GBP,Goldman Sachs Access UK Gilts 1-10 Years UCITS ETF CLASS GBP (Dist),fallback_exchange
IE0003NQ0IY5,XWEQ,XETRA,ETF,Germany,EUR,Xtrackers MSCI World Quality ESG UCITS ETF 1C EUR,preferred_xetra
IE0003NVF3Y3,DHYG,LSE,ETF,UK,GBP,iShares $ High Yield Corp Bond ESG UCITS ETF GBP Hedged Dist,fallback_exchange
IE0003R87OG3,AVWS,XETRA,ETF,Germany,EUR,Avantis Global Small Cap Value UCITS ETF USD Acc EUR,preferred_xetra
IE0003RA2ZR3,FASA,LSE,ETF,UK,GBX,Invesco Markets II plc - Invesco FTSE All Share ESG Climate UCITS ETF Acc,fallback_exchange
IE0003RQ9F90,QQQE,LSE,ETF,UK,GBX,UBS Nasdaq-100 UCITS ETF USD dis,fallback_exchange
IE0003UVYC20,JGPI,XETRA,ETF,Germany,EUR,JPM Global Equity Premium Income Active UCITS ETF - USD (dist) EUR,preferred_xetra
IE0003V00UC4,ITEB,LSE,ETF,UK,GBP,iShares Italy Govt Bond UCITS ETF GBP Hedged (Dist),fallback_exchange
IE0003W9O921,XGBU,XETRA,ETF,Germany,EUR,Xtrackers (IE) Plc - Xtrackers USD Corporate Green Bond UCITS ETF 2C USD Acc,preferred_xetra
IE0003WEWAX4,FOHW,XETRA,ETF,Germany,EUR,Franklin Future of Health and Wellness UCITS ETF EUR,preferred_xetra
IE0003WV2ME7,ISPE,LSE,ETF,UK,GBP,iShares S&P 500 Equal Weight UCITS ETF GBP Hedged (Acc),fallback_exchange
IE0003XJA0J9,WEBN,XETRA,ETF,Germany,EUR,Amundi Prime All Country World UCITS ETF Acc EUR,preferred_xetra
IE0003XW12I8,DRON,XETRA,ETF,Germany,EUR,HANetf Drone UCITS ETF Acc,preferred_xetra
IE0003Z9E2Y3,4COP,XETRA,ETF,Germany,EUR,Global X Copper Miners UCITS ETF USD Acc,preferred_xetra
IE0003ZXNJY5,WOOE,AS,ETF,Netherlands,EUR,iShares Global Timber & Forestry UCITS ETF USD Acc EUR,fallback_exchange
IE00043L4HU0,CEMC,XETRA,ETF,Germany,EUR,iShares $ Treasury Bond 10-20yr UCITS ETF EUR Hedged (Acc),preferred_xetra
IE00046S3PW1,HUKD,LSE,ETF,UK,USD,HSBC UK Sustainable Equity UCITS ETF GBP Dis USD,fallback_exchange
IE00048UULY2,FEIP,LSE,ETF,UK,GBP,Fidelity Sustainable EUR Corporate Bond Paris Aligned Multifactor UCITS ETF GBP Hedged Acc,fallback_exchange
IE00049TNTV6,JEAA,XETRA,ETF,Germany,EUR,JPM EUR Aggregate Bond Active UCITS ETF - EUR (acc),preferred_xetra
IE0004CIQ1O4,MWOS,PA,ETF,France,EUR,Amundi MSCI World ESG Selection UCITS ETF HEDGED EUR ACC,fallback_exchange
